time,term_id,address,lat,long,num_bikes,num_empty_docks,obj_id,term_num,installed,locked,install_date,removal_date,temp_install
2019-03-30 14:49:00,216,Georgia Ave & Emerson St NW,38.949662,-77.027333,10,9,249313294,31405,YES,NO,,,NO
2019-03-30 14:49:00,217,14th & Upshur St NW,38.942015999999995,-77.032652,8,11,249313295,31406,YES,NO,,,NO
2019-03-30 14:49:00,218,14th St & Colorado Ave NW,38.956432,-77.032947,18,1,249313296,31407,YES,NO,,,NO
2019-03-30 14:49:00,219,Troy St & 26th St S,38.847977,-77.075104,6,5,249313297,31056,YES,NO,,,NO
2019-03-30 14:49:00,220,Four Mile Run Dr & S Shirlington Rd,38.8444,-77.085931,2,8,249313298,31057,YES,NO,,,NO
2019-03-30 14:49:00,221,Columbia Pike & S Oakland St,38.860789,-77.09586,3,8,249313299,31058,YES,NO,,,NO
2019-03-30 14:49:00,222,Four Mile Run Dr & S Walter Reed Dr,38.847359999999995,-77.09543099999999,0,10,249313300,31059,YES,NO,,,NO
2019-03-30 14:49:00,223,S Arlington Mill Dr & Campbell Ave,38.84232,-77.08955499999999,6,6,249313301,31060,YES,NO,,,NO
2019-03-30 14:49:00,224,Kenmore St & 24th St S,38.848454,-77.084918,7,3,249313302,31061,YES,NO,,,NO
2019-03-30 14:49:00,225,13th St & Eastern Ave,38.987,-77.029417,1,14,249313303,32006,YES,NO,,,NO
2019-03-30 14:49:00,226,Wisconsin Ave & O St NW,38.90849,-77.063586,1,17,249313304,31312,YES,NO,,,NO
2019-03-30 14:49:00,227,Roosevelt Island,38.896553,-77.06714,11,0,249313305,31062,YES,NO,,,NO
2019-03-30 14:49:00,228,Connecticut & Nebraska Ave NW,38.955016,-77.06995599999999,8,15,249313306,31310,YES,NO,,,NO
2019-03-30 14:49:00,229,17th St & Massachusetts Ave NW,38.908142,-77.038359,1,13,249313307,31267,YES,NO,,,NO
2019-03-30 14:49:00,230,15th & Euclid St  NW,38.92333,-77.0352,1,14,249313308,31117,YES,NO,,,NO
2019-03-30 14:49:00,231,8th & East Capitol St NE,38.889987999999995,-76.995193,0,11,249313309,31629,YES,NO,,,NO
2019-03-30 14:49:00,232,New Jersey Ave & R St NW,38.912659,-77.017669,1,12,249313310,31509,YES,NO,,,NO
2019-03-30 14:49:00,233,15th & East Capitol St NE,38.889908,-76.98332599999999,1,10,249313311,31630,YES,NO,,,NO
2019-03-30 14:49:00,234,8th & F St NE,38.897273999999996,-76.994749,4,11,249313312,31631,YES,NO,,,NO
2019-03-30 14:49:00,235,18th St & Rhode Island Ave NE,38.927095,-76.97892399999999,6,9,249314273,31510,YES,NO,,,NO
2019-03-30 14:49:00,236,15th & F St NE,38.897194999999996,-76.983575,3,16,249314274,31632,YES,NO,,,NO
2019-03-30 14:49:00,237,12th & Irving St NE,38.928644,-76.990955,10,5,249314275,31511,YES,NO,,,NO
2019-03-30 14:49:00,239,Alabama & MLK Ave SE,38.84323,-76.999376,8,3,249314276,31800,YES,NO,,,NO
2019-03-30 14:49:00,240,Pleasant St & MLK Ave SE,38.863897,-76.990037,5,5,249314277,31807,YES,NO,,,NO
2019-03-30 14:49:00,241,Neal St & Trinidad Ave NE,38.903732,-76.987211,9,6,249314278,31512,YES,NO,,,NO
2019-03-30 14:49:00,242,12th & U St NW,38.916787,-77.028139,18,12,249314279,31268,YES,NO,,,NO
2019-03-30 14:49:00,243,S George Mason & Four Mile Run Dr,38.852247999999996,-77.10502199999999,5,5,249314280,31063,YES,NO,,,NO
2019-03-30 14:49:00,244,Gravelly Point,38.865029,-77.03951099999999,7,7,249314281,31064,YES,NO,,,NO
2019-03-30 14:49:00,245,Pershing Dr & Wayne St,38.880705,-77.08596,0,9,249314282,31065,YES,NO,,,NO
2019-03-30 14:49:00,246,Columbia Pike & S Orme St,38.867262,-77.072315,2,6,249314283,31066,YES,NO,,,NO
2019-03-30 14:49:00,247,3rd St & Pennsylvania Ave SE,38.887378,-77.001955,2,12,249314284,31269,YES,NO,,,NO
2019-03-30 14:49:00,248,8th & D St NW,38.894850999999996,-77.02324,6,3,249314285,31270,YES,NO,,,NO
2019-03-30 14:49:00,249,3rd & Elm St NW,38.917622,-77.01597,1,14,249314286,31118,YES,NO,,,NO
2019-03-30 14:49:00,250,Rhode Island Ave & V St NE,38.918155,-77.004746,10,9,249314287,31513,YES,NO,,,NO
2019-03-30 14:49:00,251,Constitution Ave & 2nd St NW/DOL,38.892275,-77.01391699999999,5,19,249314288,31271,YES,NO,,,NO
2019-03-30 14:49:00,252,Washington & Independence Ave SW/HHS,38.886978,-77.013769,16,13,249314289,31272,YES,NO,,,NO
2019-03-30 14:49:00,253,Independence Ave & L'Enfant Plaza SW/DOE,38.887312,-77.025762,12,0,249314290,31633,YES,NO,,,NO
2019-03-30 14:49:00,254,Hamlin & 7th St NE,38.927496999999995,-76.997194,2,13,249314291,31514,YES,NO,,,NO
2019-03-30 14:49:00,255,Columbia Pike & S Walter Reed Dr,38.862477999999996,-77.08659899999999,0,12,249314292,31067,YES,NO,,,NO
2019-03-30 14:49:00,256,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,8,6,249314293,31068,YES,NO,,,NO
2019-03-30 14:49:00,257,Pershing Dr & N George Mason Dr,38.871822,-77.107906,0,8,249314294,31069,YES,NO,,,NO
2019-03-30 14:49:00,258,Fenton St & New York Ave,38.985403999999996,-77.023082,1,14,249314295,32001,YES,NO,,,NO
2019-03-30 14:49:00,259,Bethesda Ave & Arlington Rd,38.981103,-77.097426,0,18,249314296,32002,YES,NO,,,NO
2019-03-30 14:49:00,260,Montgomery Ave & Waverly St,38.983838,-77.09221,0,11,249314297,32003,YES,NO,,,NO
2019-03-30 14:49:00,261,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,19,0,249314298,32004,YES,NO,,,NO
2019-03-30 14:49:00,262,Traville Gateway Dr & Gudelsky Dr,39.093782999999995,-77.202501,14,5,249314299,32005,YES,NO,,,NO
2019-03-30 14:49:00,263,Norfolk Ave & Fairmont St,38.988562,-77.09653899999999,0,11,249314300,32000,YES,NO,,,NO
2019-03-30 14:49:00,264,E Montgomery Ave & Maryland Ave,39.084125,-77.151291,7,8,249314301,32007,YES,NO,,,NO
2019-03-30 14:49:00,265,Cordell & Norfolk Ave,38.98954,-77.098029,0,11,249314302,32008,YES,NO,,,NO
2019-03-30 14:49:00,267,Philadelphia & Maple Ave,38.98128,-77.011336,14,1,249314303,32010,YES,NO,,,NO
2019-03-30 14:49:00,268,Maple & Ritchie Ave,38.983627,-77.006311,17,1,249314304,32011,YES,NO,,,NO
2019-03-30 14:49:00,269,Silver Spring Metro / Colesville Rd & Wayne Ave,38.99521,-77.02918,9,9,249314305,32012,YES,NO,,,NO
2019-03-30 14:49:00,270,Montgomery & East Ln,38.983525,-77.095367,0,11,249314306,32013,YES,NO,,,NO
2019-03-30 14:49:00,271,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,9,10,249314307,32014,YES,NO,,,NO
2019-03-30 14:49:00,272,14th & Belmont St NW,38.921074,-77.031887,1,14,249314308,31119,YES,NO,,,NO
2019-03-30 14:49:00,273,3rd & Tingey St SE,38.875009999999996,-77.00240000000001,18,1,249314309,31634,YES,NO,,,NO
2019-03-30 14:49:00,274,10th & Florida Ave NW,38.920387,-77.025672,0,19,249314310,31120,YES,NO,,,NO
2019-03-30 14:49:00,275,Potomac Ave & 8th St SE,38.876737,-76.994468,9,6,249314311,31635,YES,NO,,,NO
2019-03-30 14:49:00,276,Crabbs Branch Way & Redland Rd,39.120045,-77.15698499999999,10,5,249314312,32015,YES,NO,,,NO
2019-03-30 14:49:00,277,Fallsgrove Dr & W Montgomery Ave,39.099376,-77.188014,9,6,249314313,32016,YES,NO,,,NO
2019-03-30 14:49:00,278,Monroe St & Monroe Pl,39.083673,-77.14916199999999,4,10,249314314,32017,YES,NO,,,NO
2019-03-30 14:49:00,279,Needwood Rd & Eagles Head Ct,39.123512999999996,-77.15741,5,9,249314315,32018,YES,NO,,,NO
2019-03-30 14:49:00,280,East West Hwy & Blair Mill Rd,38.990249,-77.02935,14,1,249314316,32019,YES,NO,,,NO
2019-03-30 14:49:00,281,Crabbs Branch Way & Calhoun Pl,39.107709,-77.15207199999999,6,9,249314317,32020,YES,NO,,,NO
2019-03-30 14:49:00,282,47th & Elm St,38.982456,-77.091991,0,15,249314318,32021,YES,NO,,,NO
2019-03-30 14:49:00,283,Dennis Ave & Amherst Ave,39.025386999999995,-77.044563,6,8,249314319,32022,YES,NO,,,NO
2019-03-30 14:49:00,284,Montgomery College / W Campus Dr & Mannakee St,39.095661,-77.159048,17,3,249314320,32023,YES,NO,,,NO
2019-03-30 14:49:00,285,Fenton St & Gist Ave,38.989723999999995,-77.023854,10,1,249314321,32024,YES,NO,,,NO
2019-03-30 14:49:00,286,Carroll & Westmoreland Ave,38.975,-77.01120999999999,6,7,249314322,32025,YES,NO,,,NO
2019-03-30 14:49:00,287,Carroll & Ethan Allen Ave,38.977933,-77.006472,10,5,249314323,32026,YES,NO,,,NO
2019-03-30 14:49:00,288,Battery Ln & Trolley Trail,38.992374999999996,-77.100104,0,15,249314324,32027,YES,NO,,,NO
2019-03-30 14:49:00,289,Norfolk & Rugby Ave,38.990639,-77.100239,0,11,249314325,32028,YES,NO,,,NO
2019-03-30 14:49:00,290,Offutt Ln & Chevy Chase Dr,38.977092999999996,-77.094589,1,9,249314326,32029,YES,NO,,,NO
2019-03-30 14:49:00,291,Broschart & Blackwell Rd,39.102098999999995,-77.200322,2,13,249314327,32030,YES,NO,,,NO
2019-03-30 14:49:00,292,Taft St & E Gude Dr,39.094103,-77.132954,0,14,249314328,32031,YES,NO,,,NO
2019-03-30 14:49:00,293,Fleet St & Ritchie Pkwy,39.076330999999996,-77.141378,9,5,249314329,32032,YES,NO,,,NO
2019-03-30 14:49:00,294,Piccard & W Gude Dr,39.102212,-77.17709099999999,12,7,249314330,32033,YES,NO,,,NO
2019-03-30 14:49:00,295,Ripley & Bonifant St,38.992678999999995,-77.029457,3,12,249314331,32034,YES,NO,,,NO
2019-03-30 14:49:00,296,Georgia Ave & Spring St,38.999387999999996,-77.031555,2,9,249314332,32035,YES,NO,,,NO
2019-03-30 14:49:00,297,Fenton St & Ellsworth Dr,38.997032999999995,-77.02560799999999,14,1,249314333,32036,YES,NO,,,NO
2019-03-30 14:49:00,298,King Farm Blvd & Pleasant Dr,39.114688,-77.171487,9,8,249314334,32037,YES,NO,,,NO
2019-03-30 14:49:00,299,King Farm Blvd & Piccard Dr,39.110313999999995,-77.18266899999999,3,12,249314335,32038,YES,NO,,,NO
2019-03-30 14:49:00,301,Calvert St & Woodley Pl NW,38.923583,-77.050046,0,18,249314336,31121,YES,NO,,,NO
2019-03-30 14:49:00,302,New Jersey Ave & N St NW/Dunbar HS,38.90706,-77.015231,1,18,249314337,31636,YES,NO,,,NO
2019-03-30 14:49:00,303,Nannie Helen Burroughs Ave & 49th St NE,38.898536,-76.931862,3,7,249314338,31710,YES,NO,,,NO
2019-03-30 14:49:00,304,Deanwood Rec Center,38.908473,-76.933099,3,11,249314339,31711,YES,NO,,,NO
2019-03-30 14:49:00,305,Hains Point/Buckeye & Ohio Dr SW,38.878433,-77.03023,14,0,249314340,31273,YES,NO,,,NO
2019-03-30 14:49:00,306,Arlington Blvd & Fillmore St,38.873754999999996,-77.089233,5,5,249314341,31070,YES,NO,,,NO
2019-03-30 14:49:00,307,Eads St & 12th St S,38.862753,-77.05427999999999,3,14,249314342,31071,YES,NO,,,NO
2019-03-30 14:49:00,308,Old Georgetown Rd & Southwick St,38.999634,-77.109647,0,18,249314343,32039,YES,NO,,,NO
2019-03-30 14:49:00,309,Friendship Blvd & Willard Ave,38.961149999999996,-77.08865899999999,9,9,249314344,32040,YES,NO,,,NO
2019-03-30 14:49:00,310,North Capitol St & G Pl NE,38.899702999999995,-77.008911,2,14,249314345,31637,YES,NO,,,NO
2019-03-30 14:49:00,311,31st St & S Woodrow St,38.837666,-77.09482,3,8,249314346,31072,YES,NO,,,NO
2019-03-30 14:49:00,312,Washington Blvd & Walter Reed Dr,38.873219,-77.082104,4,10,249314347,31073,YES,NO,,,NO
2019-03-30 14:49:00,313,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,38.869417999999996,-77.095596,9,3,249314348,31074,YES,NO,,,NO
2019-03-30 14:49:00,314,Connecticut Ave & Tilden St NW,38.941154,-77.06203599999999,0,14,249314349,31313,YES,NO,,,NO
2019-03-30 14:49:00,315,Medical Center Dr & Key West Ave,39.103091,-77.19644199999999,0,15,249314350,32041,YES,NO,,,NO
2019-03-30 14:49:00,316,Shady Grove Hospital,39.097636,-77.196636,8,11,249314351,32042,YES,NO,,,NO
2019-03-30 14:49:00,317,Veterans Pl & Pershing Dr,38.997445,-77.023894,8,3,249314352,32043,YES,NO,,,NO
2019-03-30 14:49:00,318,Rockville Metro East,39.085394,-77.145803,12,1,249314353,32044,YES,NO,,,NO
2019-03-30 14:49:00,319,1st & H St NW,38.900358,-77.012108,4,10,249314354,31638,YES,NO,,,NO
2019-03-30 14:49:00,320,Fort Totten Metro,38.952369,-77.002721,10,8,249314355,31515,YES,NO,,,NO
2019-03-30 14:49:00,321,Takoma Metro,38.975218999999996,-77.01685499999999,4,11,249314356,31408,YES,NO,,,NO
2019-03-30 14:49:00,322,Rhode Island Ave Metro,38.920682,-76.995876,7,12,249314357,31516,YES,NO,,,NO
2019-03-30 14:49:00,323,Rolfe St & 9th St S,38.866471,-77.07613099999999,0,11,249314358,31075,YES,NO,,,NO
2019-03-30 14:49:00,324,Shirlington Transit Center / Quincy St & Randolph St,38.839912,-77.08708299999999,6,9,249314359,31076,YES,NO,,,NO
2019-03-30 14:49:00,325,Shady Grove Metro West,39.119765,-77.166093,5,14,249314360,32045,YES,NO,,,NO
2019-03-30 14:49:00,326,River Rd & Landy Ln,38.964991999999995,-77.103381,1,16,249314361,32046,YES,NO,,,NO
2019-03-30 14:49:00,327,Rockville Metro West,39.084379,-77.146866,12,7,249314362,32047,YES,NO,,,NO
2019-03-30 14:49:00,328,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,38.984691,-77.094537,1,11,249314363,32048,YES,NO,,,NO
2019-03-30 14:49:00,329,Iwo Jima Memorial / Meade & 14th St N,38.88992,-77.07130099999999,6,10,249314364,31077,YES,NO,,,NO
2019-03-30 14:49:00,330,34th & Water St NW,38.903663,-77.067668,13,3,249314365,31314,YES,NO,,,NO
2019-03-30 14:49:00,331,Duke St & John Carlyle St,38.804378,-77.06086599999999,7,7,249314366,31081,YES,NO,,,NO
2019-03-30 14:49:00,332,Lee Hwy & N Cleveland St,38.894940999999996,-77.09169,4,11,249314367,31079,YES,NO,,,NO
2019-03-30 14:49:00,333,Arlington Blvd & S George Mason Dr,38.869442,-77.104503,1,14,249314368,31078,YES,NO,,,NO
2019-03-30 14:49:00,334,10th & G St NW,38.898243,-77.026235,15,6,249314369,31274,YES,NO,,,NO
2019-03-30 14:49:00,335,Lee Hwy & N Scott St,38.897611999999995,-77.080851,0,15,249314370,31080,YES,NO,,,NO
2019-03-30 14:49:00,336,New Hampshire Ave & 24th St NW,38.901755,-77.051084,2,15,249314371,31275,YES,NO,,,NO
2019-03-30 14:49:00,337,Eisenhower Ave & Mill Race Ln,38.801111,-77.068952,7,7,249314372,31082,YES,NO,,,NO
2019-03-30 14:49:00,338,Potomac Greens Dr & Slaters Ln,38.82175,-77.047494,6,4,249314373,31083,YES,NO,,,NO
2019-03-30 14:49:00,339,Ballenger Ave & Dulaney St,38.802676999999996,-77.06356199999999,5,13,249314374,31084,YES,NO,,,NO
2019-03-30 14:49:00,340,Mount Vernon Ave & E Nelson Ave,38.820063999999995,-77.057619,1,10,249314375,31085,YES,NO,,,NO
2019-03-30 14:49:00,341,Mount Vernon Ave & E Del Ray Ave,38.82595,-77.05854099999999,8,5,249314376,31086,YES,NO,,,NO
2019-03-30 14:49:00,342,Monroe Ave & Leslie Ave,38.820932,-77.053096,3,12,249314377,31087,YES,NO,,,NO
2019-03-30 14:49:00,343,Mount Vernon Ave & Kennedy St,38.833076999999996,-77.059821,9,4,249314378,31088,YES,NO,,,NO
2019-03-30 14:49:00,344,Court House Metro / 15th St & N Uhle St,38.890612,-77.084801,5,14,249314379,31089,YES,NO,,,NO
2019-03-30 14:49:00,345,WAU / Flower Ave & Division St,38.986743,-77.000035,9,6,249314380,32049,YES,NO,,,NO
2019-03-30 14:49:00,346,Long Bridge Park / Long Bridge Dr & 6th St S,38.865553,-77.05002999999999,0,14,249314381,31090,YES,NO,,,NO
2019-03-30 14:49:00,347,Connecticut Ave & McKinley St NW,38.964544,-77.075135,9,9,249314382,31315,YES,NO,,,NO
2019-03-30 14:49:00,348,15th & L St NW,38.903659999999995,-77.034846,0,22,249314383,31276,YES,NO,,,NO
2019-03-30 14:49:00,349,17th & G St NW,38.89841,-77.039624,10,19,249314384,31277,YES,NO,,,NO
2019-03-30 14:49:00,350,Spring St & 2nd Ave,38.997653,-77.034499,8,6,249314385,32050,YES,NO,,,NO
2019-03-30 14:49:00,351,18th & R St NW,38.912648,-77.041834,1,18,249314386,31278,YES,NO,,,NO
2019-03-30 14:49:00,352,Joyce St & 16th St S,38.859254,-77.06327499999999,5,8,249314387,31091,YES,NO,,,NO
2019-03-30 14:49:00,353,Union Market,38.907908,-76.99707,18,4,249314388,31517,YES,NO,,,NO
2019-03-30 14:49:00,354,Lee Hwy & N Monroe St,38.896456,-77.104562,6,9,249314389,31092,YES,NO,,,NO
2019-03-30 14:49:00,355,21st St & N Pierce St,38.898984,-77.078317,1,13,249314390,31093,YES,NO,,,NO
2019-03-30 14:49:00,356,Lee Hwy & N Kirkwood Rd,38.895376999999996,-77.09712999999999,10,5,249314391,31094,YES,NO,,,NO
2019-03-30 14:49:00,357,19th & G St NW,38.898412,-77.043182,1,20,249314392,31279,YES,NO,,,NO
2019-03-30 14:49:00,358,2nd St & Seaton Pl NE,38.914750999999995,-77.00356,3,15,249314393,31522,YES,NO,,,NO
2019-03-30 14:49:00,359,Wilson Blvd & N Illinois St,38.876528,-77.12711999999999,6,8,249314394,31902,YES,NO,,,NO
2019-03-30 14:49:00,364,Army Navy Dr & S Nash St,38.86215,-77.06812099999999,5,6,249314395,31095,YES,NO,,,NO
2019-03-30 14:49:00,365,31st & Water St NW,38.902814,-77.061043,15,0,249314396,31293,YES,NO,,,NO
2019-03-30 14:49:00,367,11th & S St NW,38.913761,-77.027025,1,22,249314397,31280,YES,NO,,,NO
2019-03-30 14:49:00,368,Walter Reed Dr & 8th St S,38.866119999999995,-77.08787,4,11,249314398,31096,YES,NO,,,NO
2019-03-30 14:49:00,369,2nd & G St NE,38.89967,-77.003666,6,17,249314399,31639,YES,NO,,,NO
2019-03-30 14:49:00,370,8th & O St NW,38.90864,-77.02277,5,11,249314400,31281,YES,NO,,,NO
2019-03-30 14:49:00,371,Georgia & Missouri Ave NW,38.961338999999995,-77.027855,12,6,249314401,31411,YES,NO,,,NO
2019-03-30 14:49:00,373,Oklahoma Ave & D St NE,38.894473999999995,-76.974828,0,19,249314402,31712,YES,NO,,,NO
2019-03-30 14:49:00,374,Maryland Ave & E St NE,38.896133999999996,-76.9929,2,16,249314403,31640,YES,NO,,,NO
2019-03-30 14:49:00,375,New York Ave & Hecht Ave NE,38.915603999999995,-76.983683,19,2,249314404,31518,YES,NO,,,NO
2019-03-30 14:49:00,376,Yuma St & Tenley Circle NW,38.946182,-77.08059,4,15,249314405,31316,YES,NO,,,NO
2019-03-30 14:49:00,377,Connecticut Ave & Chevy Chase Lake Dr,38.994113,-77.07698599999999,7,6,249314406,32051,YES,NO,,,NO
2019-03-30 14:49:00,378,Key West Ave & Siesta Key Way,39.105295,-77.194774,10,5,249314407,32052,YES,NO,,,NO
2019-03-30 14:49:00,379,Lee Hwy & N Woodstock St,38.898301,-77.118009,12,7,249314408,31900,YES,NO,,,NO
2019-03-30 14:49:00,380,Saint Asaph St & Madison St,38.812718,-77.044097,5,10,249314409,31097,YES,NO,,,NO
2019-03-30 14:49:00,381,King St Metro North / Cameron St,38.80704,-77.059817,10,4,249314410,31098,YES,NO,,,NO
2019-03-30 14:49:00,382,Madison St & N Henry St,38.813485,-77.04946799999999,14,0,249314411,31099,YES,NO,,,NO
2019-03-30 14:49:00,383,Medical Center Metro,38.999378,-77.097882,3,16,249314412,32053,YES,NO,,,NO
2019-03-30 14:49:00,384,Washington Blvd & N Frederick St,38.884828999999996,-77.12767099999999,3,8,249314413,31901,YES,NO,,,NO
2019-03-30 14:49:00,385,Wisconsin Ave & Ingomar St NW,38.958267,-77.084636,11,8,249314414,31317,YES,NO,,,NO
2019-03-30 14:49:00,386,16th & Irving St NW,38.928892999999995,-77.03625,0,17,249314415,31122,YES,NO,,,NO
2019-03-30 14:49:00,387,16th & R St NW,38.912652,-77.036278,1,18,249314416,31282,YES,NO,,,NO
2019-03-30 14:49:00,388,Lyttonsville Rd & Lyttonsville Pl,38.999679,-77.05116799999999,7,7,249314417,32054,YES,NO,,,NO
2019-03-30 14:49:00,389,Woodmont Ave & Strathmore St,38.979875,-77.093522,0,11,249314418,32055,YES,NO,,,NO
2019-03-30 14:49:00,390,14th & L St NW,38.903658,-77.03173699999999,1,16,249314419,31283,YES,NO,,,NO
2019-03-30 14:49:00,391,1st & O St NW,38.908643,-77.012365,0,15,249314420,31519,YES,NO,,,NO
2019-03-30 14:49:00,392,South Capitol & Atlantic St SW,38.831516,-77.008133,2,17,249314421,31811,YES,NO,,,NO
2019-03-30 14:49:00,393,18th & C St NW,38.893511,-77.041544,13,0,249314422,31284,YES,NO,,,NO
2019-03-30 14:49:00,394,22nd & P ST NW,38.909394,-77.048728,3,15,249314423,31285,YES,NO,,,NO
2019-03-30 14:49:00,395,East West Hwy & 16th St,38.995681,-77.038721,3,16,249314424,32056,YES,NO,,,NO
2019-03-30 14:49:00,396,Royal St & Wilkes St,38.799267,-77.0447,14,1,249314425,31903,YES,NO,,,NO
2019-03-30 14:49:00,397,14th & Girard St NW,38.925284,-77.032375,0,22,249314426,31123,YES,NO,,,NO
2019-03-30 14:49:00,398,Potomac Ave & Main Line Blvd,38.822738,-77.04926499999999,5,13,249314427,31910,YES,NO,,,NO
2019-03-30 14:49:00,399,11th & O St NW,38.908429999999996,-77.02714,5,12,249314428,31286,YES,NO,,,NO
2019-03-30 14:49:00,400,10th St & L'Enfant Plaza SW,38.884322999999995,-77.02601,18,5,249314429,31287,YES,NO,,,NO
2019-03-30 14:49:00,401,Connecticut Ave & Yuma St NW,38.947156,-77.06511499999999,11,8,249314430,31318,YES,NO,,,NO
2019-03-30 14:49:00,402,2nd St & Massachusetts Ave NE,38.894971999999996,-77.003135,8,14,249314431,31641,YES,NO,,,NO
2019-03-30 14:49:00,403,Radford St & Osage St,38.828437,-77.08603099999999,13,8,249314432,31908,YES,NO,,,NO
2019-03-30 14:49:00,404,East Falls Church Metro / Sycamore St & 19th St N,38.884859,-77.155988,1,16,249314433,31904,YES,NO,,,NO
2019-03-30 14:49:00,405,Kennebec St & 11th St N,38.880992,-77.135271,5,10,249314434,31905,YES,NO,,,NO
2019-03-30 14:49:00,406,Commonwealth Ave & Oak St,38.812711,-77.06171499999999,8,10,249314435,31906,YES,NO,,,NO
2019-03-30 14:49:00,407,Commonwealth Ave & E Monroe Ave,38.820057999999996,-77.062821,9,6,249314436,31913,YES,NO,,,NO
2019-03-30 14:49:00,408,4th St & Madison Dr NW,38.890493,-77.017253,29,1,249314437,31288,YES,NO,,,NO
2019-03-30 14:49:00,409,Henry Bacon Dr & Lincoln Memorial Circle NW,38.890544,-77.049379,17,0,249314438,31289,YES,NO,,,NO
2019-03-30 14:49:00,410,17th St & Independence Ave SW,38.888096999999995,-77.038325,13,0,249314439,31290,YES,NO,,,NO
2019-03-30 14:49:00,411,Franklin St & S Washington St,38.798133,-77.0487,11,8,249314440,31907,YES,NO,,,NO
2019-03-30 14:49:00,412,Mount Vernon Ave & Four Mile Run Park,38.843422,-77.064016,11,4,249314441,31909,YES,NO,,,NO
2019-03-30 14:49:00,413,New Jersey Ave & L St NW,38.903597999999995,-77.01397,12,10,249314442,31642,YES,NO,,,NO
2019-03-30 14:49:00,414,Mount Vernon Ave & Bruce St,38.841291,-77.063093,2,11,249314443,31912,YES,NO,,,NO
2019-03-30 14:49:00,415,Lee Center,38.797557,-77.053766,3,10,249314444,31914,YES,NO,,,NO
2019-03-30 14:49:00,416,Powhatan St & Bashford Ln,38.818748,-77.047783,1,14,249314445,31915,YES,NO,,,NO
2019-03-30 14:49:00,417,Potomac Ave & Swann Ave,38.829544999999996,-77.047844,0,19,249314446,31916,YES,NO,,,NO
2019-03-30 14:49:00,418,14th & Irving St NW,38.928551999999996,-77.032224,13,14,249314447,31124,YES,NO,,,NO
2019-03-30 14:49:00,419,Vermont Ave & I St NW,38.901136,-77.03445099999999,1,22,249314448,31291,YES,NO,,,NO
2019-03-30 14:49:00,420,Wisconsin Ave & Brandywine St NW,38.949813,-77.08021699999999,8,16,249314449,31319,YES,NO,,,NO
2019-03-30 14:49:00,421,24th & R St NE / National Arboretum,38.91263,-76.97192299999999,10,7,249314450,31520,YES,NO,,,NO
2019-03-30 14:49:00,422,Division Ave & Foote St NE,38.897407,-76.925907,4,9,249314451,31713,YES,NO,,,NO
2019-03-30 14:49:00,423,16th & Q St SE / Anacostia HS,38.870695,-76.982359,14,9,249314452,31812,YES,NO,,,NO
2019-03-30 14:49:00,424,Spring Hill Metro,38.929261,-77.24065399999999,10,5,249314453,32200,YES,NO,,,NO
2019-03-30 14:49:00,425,Westpark Dr & Leesburg Pike,38.924029999999995,-77.23595499999999,4,7,249314454,32201,YES,NO,,,NO
2019-03-30 14:49:00,427,Tysons One Pl & Chain Bridge Rd,38.919475,-77.22117899999999,6,5,249314455,32203,YES,NO,,,NO
2019-03-30 14:49:00,428,Tysons Corner Station,38.920939,-77.222115,8,3,249314456,32204,YES,NO,,,NO
2019-03-30 14:49:00,429,Westpark & Jones Branch Dr,38.924437,-77.217664,10,1,249314457,32205,YES,NO,,,NO
2019-03-30 14:49:00,430,Jones Branch & Westbranch Dr,38.931911,-77.219261,6,6,249314458,32206,YES,NO,,,NO
2019-03-30 14:49:00,431,Westpark & Park Run Dr,38.928919,-77.225394,9,1,249314459,32207,YES,NO,,,NO
2019-03-30 14:49:00,432,Tysons West Transit Center,38.932635999999995,-77.231825,10,1,249314460,32208,YES,NO,,,NO
2019-03-30 14:49:00,433,North Shore & Cameron Crescent Dr/Crescent Apartments,38.970045999999996,-77.338686,7,3,249314461,32209,YES,NO,,,NO
2019-03-30 14:49:00,434,Town Center Pkwy & Bowman Towne Dr,38.962523999999995,-77.361902,6,9,249314462,32210,YES,NO,,,NO
2019-03-30 14:49:00,435,Reston Regional Library,38.962095,-77.35881499999999,6,9,249314463,32211,YES,NO,,,NO
2019-03-30 14:49:00,436,New Dominion Pkwy & Fountain Dr,38.960574,-77.356324,3,12,249314464,32212,YES,NO,,,NO
2019-03-30 14:49:00,437,Sunset Hills & Old Reston Ave,38.955079,-77.351649,12,3,249314465,32213,YES,NO,,,NO
2019-03-30 14:49:00,91,13th St & New York Ave NW,38.900283,-77.029822,9,13,249314466,31227,YES,NO,,,NO
2019-03-30 14:49:00,106,17th & K St NW / Farragut Square,38.902060999999996,-77.038322,6,26,249314467,31233,YES,NO,,,NO
2019-03-30 14:49:00,1,Eads St & 15th St S,38.858971,-77.05323,0,15,249314468,31000,YES,NO,,,NO
2019-03-30 14:49:00,2,18th St & S Eads St,38.85725,-77.05332,1,8,249314469,31001,YES,NO,,,NO
